"","cpg","t","p.value","conf.int_0.025","conf.int_0.975","delta_M","UCSC_RefGene_Name","Regulatory_Feature_Group","Relation_to_Island"
"16281","cg21172990",3.05114237075751,0.018553342941236,0.0499989638134003,0.394429093440637,0.222214028627018,"GUCY2GP","","OpenSea"
"16282","cg21173031",-2.59032639912452,0.035927699551536,-0.541736148314725,-0.0246765347809273,-0.283206341547826,"TMEM255A","Unclassified_Cell_type_specific","S_Shore"
"16283","cg21174750",-2.64740546069287,0.0330659955363147,-0.972550074230564,-0.0548717588858581,-0.513710916558211,"PRPF4","","S_Shore"
"16284","cg21177147",2.89356772680783,0.0231978305817457,0.0402734866463537,0.400356057591946,0.22031477211915,"EPN1","","N_Shore"
"16285","cg21177291",2.54996124618137,0.0381057646940437,0.012485406365718,0.331075817836502,0.17178061210111,"NA","","OpenSea"
"16286","cg21178145",-2.68165481151847,0.0314637387233265,-0.732075415271944,-0.0459923591043728,-0.389033887188158,"GMEB1","","OpenSea"
"16287","cg21178689",3.05949807309037,0.0183363805224319,0.0452566348710764,0.353269206508873,0.199262920689975,"KCNT1","Unclassified","S_Shore"
"16288","cg21178951",4.29673274091716,0.00358094123396821,0.107167613500264,0.369483253919256,0.23832543370976,"CHST11","","OpenSea"
"16289","cg21181092",2.80245851558748,0.0264307093271298,0.0171737201678585,0.202674940782597,0.109924330475228,"NA","","OpenSea"
"16290","cg21183246",-2.87052582432457,0.0239739793869621,-0.345884013934049,-0.0334246896640028,-0.189654351799026,"CUL5","","OpenSea"
"16291","cg21183523",-2.74630536503021,0.028656278592586,-0.56810351899512,-0.0424256250707376,-0.305264572032929,"ZNF521","Unclassified_Cell_type_specific","N_Shore"
"16292","cg21183973",3.11628178814362,0.0169316013838847,0.0584137889338965,0.425939304807365,0.242176546870631,"ADD2","","OpenSea"
"16293","cg21184327",2.44788031953991,0.0442445828160081,0.00617456720590893,0.356912518641569,0.181543542923739,"NA","","OpenSea"
"16294","cg21184589",-2.47249542965224,0.0426766717950018,-0.516123311367587,-0.011509913603552,-0.26381661248557,"PAX6","","S_Shore"
"16295","cg21186296",2.52777874665584,0.0393604920608175,0.00833501069586271,0.249936303030535,0.129135656863199,"PTK2B","Promoter_Associated","N_Shore"
"16296","cg21187715",-3.24858855901622,0.0140847411690634,-0.254439977351839,-0.0400690061020956,-0.147254491726967,"OSBP2","","N_Shore"
"16297","cg21188772",3.59664863841604,0.00877894752771929,0.0560994330652176,0.271442702801403,0.16377106793331,"MTUS1","Unclassified_Cell_type_specific","Island"
"16298","cg21192260",-2.45571427421234,0.0437392556193101,-0.506377167642692,-0.00956901831845798,-0.257973092980575,"C19orf53","","N_Shore"
"16299","cg21192832",3.13773127003565,0.0164311857514293,0.0455708570462472,0.324336800613704,0.184953828829975,"SHANK2","","OpenSea"
"16300","cg21193415",-2.43696809914541,0.0449584914797673,-0.990588797094821,-0.0149248415295714,-0.502756819312196,"CLMP","","OpenSea"
"16301","cg21193960",2.82377688837271,0.0256339765331556,0.044701263113587,0.505121970164347,0.274911616638967,"NA","Unclassified_Cell_type_specific","OpenSea"
"16302","cg21194021",4.44383947041594,0.00299380100127558,0.103960490972464,0.340422302078407,0.222191396525436,"TSNARE1","","OpenSea"
"16303","cg21194918",-4.84981292044924,0.00185671881365804,-0.748234109874197,-0.257747470407997,-0.502990790141097,"LIN37","Promoter_Associated","N_Shore"
"16304","cg21195303",2.43819478539055,0.0448776512349853,0.00622153296452981,0.406153053658685,0.206187293311608,"LINC01003","Promoter_Associated","N_Shore"
"16305","cg21201099",-2.49983232391802,0.0410022771456376,-0.378340186436506,-0.0105160045109206,-0.194428095473714,"TBX2","","Island"
"16306","cg21202136",-3.48859606887929,0.0101478558250298,-0.371525133524986,-0.0713425698388901,-0.221433851681938,"GLDC","","OpenSea"
"16307","cg21202716",-3.4775291035687,0.0103005738233332,-0.372791734519567,-0.0710152070480657,-0.221903470783816,"SHANK2","","N_Shore"
"16308","cg21204436",-2.44295838660533,0.0445651366617265,-0.466273116088366,-0.0075973943616032,-0.236935255224985,"MYRIP","","OpenSea"
"16309","cg21206734",-3.09023710904546,0.0175611490891615,-0.28564637140604,-0.0379970573170854,-0.161821714361563,"MYO16","","OpenSea"
"16310","cg21207429",2.41479345190132,0.0464458846778544,0.00345159177228352,0.32881925006247,0.166135420917377,"OSMR-AS1","","OpenSea"
"16311","cg21209552",-2.41143590877809,0.0466754573198063,-0.317944808003286,-0.00311627635673283,-0.160530542180009,"TFCP2","","OpenSea"
"16312","cg21211038",-2.92459171831864,0.0221944519159724,-0.552609536097702,-0.0585045805989967,-0.305557058348349,"SNAPC3","Promoter_Associated","Island"
"16313","cg21212591",-2.70328476639143,0.0304937587763286,-0.526460154691911,-0.0351804395809488,-0.28082029713643,"TMEM212-AS1","","OpenSea"
"16314","cg21213332",-2.40158808587005,0.0473555351304239,-0.362991817522783,-0.00281514301858757,-0.182903480270685,"AGPAT3","","OpenSea"
"16315","cg21215024",3.01364374277682,0.0195611557568312,0.0433923447618307,0.359581895772418,0.201487120267125,"SCAI","","OpenSea"
"16316","cg21216618",-2.99100926410743,0.0201974672040063,-0.690981326081791,-0.0808159007363559,-0.385898613409073,"ZDHHC21","","OpenSea"
"16317","cg21217270",3.79937802506561,0.0067202282145213,0.027982322479268,0.120217909621455,0.0741001160503613,"RUNX3","Promoter_Associated_Cell_type_specific","S_Shelf"
"16318","cg21218561",-2.63654686701078,0.0335915506730166,-0.248566403794488,-0.0135149997914321,-0.13104070179296,"NA","","OpenSea"
"16319","cg21219117",-3.08667565341056,0.0176491546754647,-0.342153678166799,-0.0453199323579124,-0.193736805262356,"STATH","","OpenSea"
"16320","cg21222060",3.21586095279233,0.0147377532231578,0.0661811173512736,0.433866098193387,0.25002360777233,"NA","","OpenSea"
"16321","cg21226665",2.51630718651775,0.0400260473598494,0.0145699366869369,0.468838910993718,0.241704423840327,"UBAP1","Promoter_Associated","N_Shore"
"16322","cg21227311",4.1552539305021,0.00426698107503417,0.063224684344298,0.230207979283191,0.146716331813745,"TNFSF11","","N_Shore"
"16323","cg21227694",-2.93871108170885,0.0217530827573317,-0.27800314029848,-0.0300938808402498,-0.154048510569365,"MMD","","OpenSea"
"16324","cg21227867",2.41991893155017,0.0460976594446358,0.0108482230184519,0.938676045003783,0.474762134011117,"KCNT1","","N_Shore"
"16325","cg21228157",2.65174860801174,0.0328581912491035,0.0272431551801697,0.475967368147573,0.251605261663871,"OR2A12","","OpenSea"
"16326","cg21229954",3.87090966941038,0.00612447968445805,0.0344827093859489,0.142747251962188,0.0886149806740686,"USP6","","OpenSea"
"16327","cg21230387",-2.95057859346817,0.0213892855422334,-0.196741832458667,-0.0216890557741928,-0.10921544411643,"EHMT1","","N_Shore"
"16328","cg21230793",-2.64894459684388,0.0329921971537936,-0.717032604758705,-0.0406630414190602,-0.378847823088883,"C8orf83","","OpenSea"
"16329","cg21232023",8.21047043139337,7.71932760752592e-05,0.244945571263227,0.443104818124913,0.34402519469407,"NA","Unclassified_Cell_type_specific","S_Shore"
"16330","cg21233795",-3.05186098125612,0.0185345768460439,-0.279037344267758,-0.0354039019188195,-0.157220623093289,"SPATA13","","OpenSea"
"16331","cg21236655",-2.627076086348,0.0340570331290004,-0.923646256248331,-0.0485631424576178,-0.486104699352974,"TNC","","OpenSea"
"16332","cg21237591",-13.4234266488399,2.98686852877024e-06,-0.706424083367578,-0.494817529781613,-0.600620806574595,"IGF2AS","","S_Shore"
"16333","cg21237828",-2.68188431025742,0.031453279658633,-0.531518126050198,-0.0334150769359199,-0.282466601493059,"CNGB1","","OpenSea"
"16334","cg21237939",2.81840079827188,0.025832487222448,0.0452710506163803,0.517084876015694,0.281177963316037,"LHX6","","Island"
"16335","cg21239317",-2.53593820602913,0.0388940664197666,-0.207802472482376,-0.0072643627360035,-0.10753341760919,"CCDC126","Unclassified_Cell_type_specific","S_Shelf"
"16336","cg21240046",-2.84476267115143,0.0248743076074617,-0.446142695295783,-0.0411200495938804,-0.243631372444832,"NA","","OpenSea"
"16337","cg21240733",3.09991792359828,0.0173242830328694,0.0639228199596717,0.475060453973498,0.269491636966585,"ZKSCAN4","","S_Shore"
"16338","cg21244516",2.56401525054052,0.0373323024219007,0.0168599423743497,0.41675190168284,0.216805922028595,"NAV2","","OpenSea"
"16339","cg21245265",3.32843465298877,0.012618134343774,0.121703180875803,0.718879332073347,0.420291256474575,"LINC00620","","OpenSea"
"16340","cg21245277",-2.47349063316906,0.0426144961913983,-0.43169147971271,-0.0097138431957562,-0.220702661454233,"ZNF804A","","Island"
"16341","cg21246236",-2.4232291441706,0.0458741876930893,-0.631846876699348,-0.00773401256758565,-0.319790444633467,"NA","","OpenSea"
"16342","cg21246991",-2.43183424760458,0.0452984449366464,-0.335833623235502,-0.00470584212957558,-0.170269732682539,"NA","","OpenSea"
"16343","cg21248774",2.9667672450626,0.0209033713357032,0.0814970697596275,0.721577415050646,0.401537242405137,"SFPQ","Promoter_Associated","S_Shore"
"16344","cg21249708",3.04815047786169,0.0186316917958733,0.0538617342324604,0.42652560023843,0.240193667235445,"NA","","OpenSea"
"16345","cg21249794",-2.94147465814219,0.0216677850042936,-0.262696813504599,-0.0285589783091569,-0.145627895906878,"NA","","N_Shelf"
"16346","cg21250721",-3.09582523858895,0.0174240034178312,-0.368190728150633,-0.0493038941776971,-0.208747311164165,"GRIN1","","N_Shore"
"16347","cg21250982",2.48989252096772,0.0416031176408465,0.00862958129817266,0.334421856078877,0.171525718688525,"C11orf24","Promoter_Associated","S_Shore"
"16348","cg21251230",2.94616194365702,0.0215239198084156,0.0195395731410994,0.178441564003321,0.0989905685722102,"ZBTB43","","N_Shore"
"16349","cg21251410",-2.61419259237027,0.0347010436275687,-0.538136397054234,-0.0269746431599802,-0.282555520107107,"NEXN","","OpenSea"
"16350","cg21252175",2.61705020763842,0.0345571147937884,0.0127369941238415,0.251367011967056,0.132052003045449,"ZNF609","Gene_Associated","OpenSea"
"16351","cg21253282",-2.77571728441284,0.02746705103572,-0.954872665453278,-0.0763648674409267,-0.515618766447102,"ABCE1","Promoter_Associated","N_Shore"
"16352","cg21253792",2.91383330933663,0.0225371073435066,0.0300658653610042,0.288963541483865,0.159514703422434,"SAMD4A","","OpenSea"
"16353","cg21254083",-2.98770216351922,0.0202922603267871,-0.341542200939842,-0.0397597950669646,-0.190650998003403,"PVRL1","","Island"
"16354","cg21254171",-3.1316814035197,0.0165707124741011,-0.440306247303277,-0.061448557854115,-0.250877402578696,"MRPL1","Promoter_Associated_Cell_type_specific","Island"
"16355","cg21257337",2.39405967129165,0.0478822775893174,0.00310727315330843,0.502338031865335,0.252722652509322,"NA","","OpenSea"
"16356","cg21258259",-2.84523606182462,0.0248574470044527,-0.36695796163499,-0.033852026659174,-0.200404994147082,"TFDP1","","S_Shore"
"16357","cg21258426",2.57146858521012,0.0369287251325185,0.0151270817287839,0.360989728156254,0.188058404942519,"TTC3","","OpenSea"
"16358","cg21261798",3.82804140836522,0.00647425019933169,0.0377679902457358,0.159820824266014,0.098794407255875,"NAV3","","OpenSea"
"16359","cg21263415",3.81767240314484,0.00656208265264608,0.0644745011037025,0.274320222673651,0.169397361888677,"SAPCD2","Promoter_Associated","Island"
"16360","cg21265419",3.48788437092837,0.0101576029852063,0.0563345550013004,0.293519250987047,0.174926902994174,"FOXK2","Promoter_Associated","OpenSea"
"16361","cg21266616",-2.40712663773226,0.046971809967183,-0.283667218465449,-0.00252664775131106,-0.14309693310838,"CRADD","Unclassified","OpenSea"
"16362","cg21267167",-3.60626984929349,0.00866711963196291,-0.335954014195567,-0.0698615342539553,-0.202907774224761,"AJAP1","Unclassified_Cell_type_specific","OpenSea"
"16363","cg21267291",-3.22082605056524,0.0146366348990219,-0.341385914813139,-0.0523315433124405,-0.19685872906279,"DSTN","","Island"
"16364","cg21268252",3.23876781204293,0.0142773790791521,0.0678868024047869,0.43516464232111,0.251525722362948,"ATL2","Promoter_Associated","S_Shore"
"16365","cg21269330",-2.78330637495426,0.0271686754834431,-0.735316284033395,-0.0598034055769455,-0.39755984480517,"PLA2G7","","Island"
"16366","cg21269400",-3.24858022172554,0.0140849035230772,-0.384401365539633,-0.0605347415386541,-0.222468053539144,"TUBB","Promoter_Associated","Island"
"16367","cg21271071",-2.55960574756941,0.0375732135675203,-0.353090968015453,-0.0139811107871084,-0.18353603940128,"TBXAS1","","OpenSea"
"16368","cg21271452",-2.36850038515651,0.0497157468435036,-0.776719265530617,-0.000636084583815736,-0.388677675057217,"CHRAC1","Promoter_Associated","Island"
"16369","cg21273013",-2.49560008805526,0.0412570055616991,-0.564541589067906,-0.0152135584036393,-0.289877573735772,"HNRNPR","Promoter_Associated","Island"
"16370","cg21274274",4.30714373766502,0.00353546817514336,0.123906787065836,0.425569648863171,0.274738217964503,"ASFMR1","Promoter_Associated","Island"
"16371","cg21274670",3.11288298123636,0.0170123749915689,0.0526651367350183,0.385526631304934,0.219095884019976,"ANKRD55","","OpenSea"
"16372","cg21275663",2.58282967569668,0.0363222334051445,0.0230645879778089,0.522952107358198,0.273008347668004,"PFKL","","Island"
"16373","cg21277860",3.69167721685392,0.00773945867048149,0.0303352229239029,0.138441539221865,0.0843883810728838,"MDGA1","","OpenSea"
"16374","cg21278103",3.25356659397479,0.0139881596429555,0.0389410782520882,0.246110910597615,0.142525994424852,"PTPRA","","OpenSea"
"16375","cg21278764",-2.5470339682381,0.0382689445653286,-0.91700668330125,-0.0340558975759928,-0.475531290438622,"UTP11L","","S_Shelf"
"16376","cg21279548",2.61592443390699,0.0346137421589985,0.0141199334186446,0.279844666963451,0.146982300191048,"MYLK","Unclassified_Cell_type_specific","OpenSea"
"16377","cg21280069",2.38783047230206,0.0483226503439233,0.000843796100646019,0.17280292274894,0.0868233594247929,"NA","","OpenSea"
"16378","cg21283714",2.41453583001819,0.0464634585478615,0.00244129572679964,0.233760250687449,0.118100773207124,"TMCC2","Unclassified","Island"
"16379","cg21283863",2.57423537897011,0.0367800641153604,0.0204311531807365,0.481399050292506,0.250915101736621,"ZC3H4","","N_Shore"
"16380","cg21283867",-2.37529331854017,0.049221568423285,-0.855591801445776,-0.00192584914699298,-0.428758825296385,"FGF3","","Island"
"16381","cg21285895",-2.79435865720915,0.0267402096128255,-0.234418696144511,-0.0195266743142633,-0.126972685229387,"DEM1","Unclassified","Island"
"16382","cg21288345",2.92850988099923,0.0220710296893258,0.0398745168641913,0.374297827835463,0.207086172349827,"SPEN","","N_Shore"
"16383","cg21289044",-4.00154299283384,0.0051797307243599,-0.177139180374751,-0.0455474122859973,-0.111343296330374,"NA","","OpenSea"
"16384","cg21290647",2.4389429950804,0.0448284165430353,0.00577326180427102,0.373152854960298,0.189463058382285,"GPN2","Promoter_Associated","Island"
"16385","cg21291641",-2.37244758461368,0.0494279785475867,-0.497181527236429,-0.000821101472364878,-0.249001314354397,"MYO1D","Promoter_Associated","S_Shore"
"16386","cg21292025",-3.22690593520042,0.014513822852831,-0.386403215460222,-0.0595880562292972,-0.22299563584476,"HLA-E","Promoter_Associated","Island"
"16387","cg21292093",2.90681899566776,0.0227635193321087,0.0570563257295132,0.554725375461675,0.305890850595594,"SAMD4B","","OpenSea"
"16388","cg21292768",-2.36862891487598,0.0497063495479578,-0.5445153129137,-0.000460698045101476,-0.272488005479401,"NA","","OpenSea"
"16389","cg21295467",-2.7761158649774,0.0274512950694524,-0.421513878404729,-0.0337401661931302,-0.22762702229893,"VWA5A","Promoter_Associated","OpenSea"
"16390","cg21297942",-4.84177199459674,0.00187393846526954,-0.490816058140702,-0.168714548731097,-0.329765303435899,"HCFC1","","Island"
"16391","cg21300742",2.59721381584183,0.0355691513070162,0.0124232129092851,0.265024662358164,0.138723937633725,"USP53","Promoter_Associated","Island"
"16392","cg21300993",2.54592312930351,0.0383310569447695,0.0109137425894616,0.295602768010323,0.153258255299892,"ASB18","","Island"
"16393","cg21306218",2.54062014618677,0.0386290131657948,0.00875967071983786,0.244143909288365,0.126451790004101,"ZNF276","Promoter_Associated","Island"
"16394","cg21308062",2.80698744631258,0.0262592985104298,0.0281079301265953,0.328606226697234,0.178357078411915,"C13orf16","","OpenSea"
"16395","cg21308754",3.41636033509533,0.0111906259907058,0.0580972886228824,0.319338221180696,0.188717754901789,"KCNH1","Unclassified","Island"
"16396","cg21311029",-3.30442454646766,0.0130411203130248,-0.254615153854925,-0.0422094438055177,-0.148412298830221,"NA","","OpenSea"
"16397","cg21313980",4.70863062067357,0.00218636315634769,0.0761199022467268,0.229698808222198,0.152909355234462,"RPS6KA2","","OpenSea"
"16398","cg21316460",2.64189539286148,0.0333316041351396,0.0208265248774761,0.376052139604948,0.198439332241212,"POLM","Promoter_Associated_Cell_type_specific","N_Shore"
"16399","cg21318267",-2.7643964215476,0.0279185502491126,-0.377908678673499,-0.0294554033110497,-0.203682040992275,"PCDH12","","OpenSea"
"16400","cg21324045",2.58798888739843,0.0360502376581036,0.00663945059933731,0.147215024237642,0.0769272374184899,"MEI4","","OpenSea"
"16401","cg21325931",-3.68667822137687,0.00779067899007002,-0.617125420082099,-0.13482603375366,-0.375975726917879,"NA","","OpenSea"
"16402","cg21327818",-2.44708777549801,0.0442960388419702,-0.392064619239066,-0.00671923629655798,-0.199391927767812,"PDSS2","","OpenSea"
"16403","cg21330071",2.44741791979722,0.0442745967101334,0.00656084694527575,0.381322302361908,0.193941574653592,"GP9","","OpenSea"
"16404","cg21333674",-2.42830719262589,0.0455335278849104,-0.717407220021065,-0.00953207910879567,-0.36346964956493,"NA","","OpenSea"
"16405","cg21333808",-3.96961992327229,0.00539492126609311,-0.470366220957028,-0.119183240793896,-0.294774730875462,"NA","","OpenSea"
"16406","cg21335325",3.03459773781969,0.0189910265475614,0.0313100036247213,0.252322910584445,0.141816457104583,"BACH2","Unclassified_Cell_type_specific","OpenSea"
"16407","cg21335509",-2.58218792640248,0.0363562152526299,-0.47712447737403,-0.0209842118326022,-0.249054344603316,"WASL","","S_Shore"
"16408","cg21335942",-3.90370564519412,0.00587079823625472,-0.251222468765426,-0.0616833883503252,-0.156452928557875,"SETD6","","Island"
"16409","cg21336876",-3.05935487743529,0.0183400759125309,-0.300250851965441,-0.0384576447168363,-0.169354248341139,"UHRF1BP1L","Promoter_Associated","S_Shore"
"16410","cg21338260",-2.68103824194233,0.0314918559437866,-0.387046849208512,-0.0242717459138812,-0.205659297561196,"DNAAF2","","S_Shore"
"16411","cg21339644",-2.57800463450761,0.0365785380593627,-0.65280763788633,-0.0281826426688917,-0.340495140277611,"HECTD1","","OpenSea"
"16412","cg21347981",-3.85885127079637,0.00622073742669222,-0.371582483121627,-0.0892151956162826,-0.230398839368955,"VWC2","","S_Shore"
"16413","cg21348795",2.46818831561549,0.0429468385412172,0.0118140393172313,0.551301633637048,0.281557836477139,"C1S","","OpenSea"
"16414","cg21349723",-2.56935067908445,0.0370429419008194,-0.325834167740228,-0.0135199035368875,-0.169677035638558,"C4orf48","Unclassified","Island"
"16415","cg21350909",-2.3712571935305,0.0495145836210372,-0.704082569274241,-0.000986118182110634,-0.352534343728176,"NA","Promoter_Associated_Cell_type_specific","N_Shore"
"16416","cg21351437",-3.06453393549267,0.0182069242824862,-0.368634081886834,-0.0475231251028712,-0.208078603494853,"NA","","OpenSea"
"16417","cg21351852",2.39260509071472,0.0479847401014045,0.00222422751559534,0.378157365297277,0.190190796406436,"GPR84","","OpenSea"
"16418","cg21352959",-2.56331206809645,0.0373706129682036,-1.24767298279238,-0.0503045097541485,-0.648988746273265,"TEX2","Promoter_Associated","Island"
"16419","cg21354800",2.7115721665684,0.030130438889641,0.0218617188522424,0.319858901415788,0.170860310134015,"ZNF607","Unclassified","Island"
"16420","cg21360126",2.50115402504835,0.0409230598953033,0.0154391778746322,0.550236145642127,0.28283766175838,"WIPF2","","OpenSea"
"16421","cg21365298",2.83052555405343,0.0253870521824934,0.0526055631516401,0.586591580104534,0.319598571628087,"NA","Unclassified","S_Shore"
"16422","cg21365536",-2.44504482539763,0.0444289614276735,-0.261503966064094,-0.00437250435871495,-0.132938235211405,"NA","","N_Shelf"
"16423","cg21370007",-2.49109133126937,0.0415301731532656,-0.834436326014099,-0.0217328884952647,-0.428084607254682,"DAB2IP","","OpenSea"
"16424","cg21370143",-3.39837947938498,0.0114677635834603,-0.288048305145561,-0.0516694861223673,-0.169858895633964,"MYBPC3","Unclassified_Cell_type_specific","N_Shelf"
"16425","cg21372733",3.72911538785179,0.00736728606155387,0.0657697233349267,0.293723835583253,0.17974677945909,"ASS1","","OpenSea"
"16426","cg21373263",-2.48071175662267,0.0421661396083256,-0.555603263843494,-0.0133114806850735,-0.284457372264284,"CTBP2","","OpenSea"
"16427","cg21373695",2.40817679545265,0.0468994123823374,0.00556017100940433,0.609323535746286,0.307441853377845,"KIAA1456","","OpenSea"
"16428","cg21376795",2.82368002253549,0.0256375390526885,0.0237092128536178,0.267964413413279,0.145836813133448,"NA","","Island"
"16429","cg21378375",-2.39681017965175,0.0476891400298283,-0.411010480455203,-0.00277831270102261,-0.206894396578113,"THEM4","","OpenSea"
"16430","cg21378578",2.91339022660162,0.0225513388076113,0.0218689155560302,0.210334565522725,0.116101740539377,"LAMC2","","OpenSea"
"16431","cg21384114",2.67320665903129,0.0318512870389895,0.0230542897991185,0.376377949529183,0.199716119664151,"TEX19","","OpenSea"
"16432","cg21384827",-2.93418634329804,0.0218935062435315,-0.336379212808721,-0.0361569534563537,-0.186268083132537,"NDUFS8","Promoter_Associated","Island"
"16433","cg21385792",2.71116552654027,0.0301481600293317,0.0272233555367294,0.398740466862866,0.212981911199798,"NA","","OpenSea"
"16434","cg21386952",2.40324019893969,0.0472407375486692,0.00269599572100183,0.332871340471811,0.167783668096407,"COL6A3","","OpenSea"
"16435","cg21387683",3.41289261344925,0.0112435072460472,0.080506364851304,0.443709738456576,0.26210805165394,"DOCK8","","OpenSea"
"16436","cg21387752",-3.90995666646998,0.00582375846119293,-0.60238389862778,-0.148357854796303,-0.375370876712042,"LOC404266","Unclassified","OpenSea"
"16437","cg21389901",3.0382161815552,0.0188943731457889,0.0850794889134651,0.682417473081785,0.383748480997625,"TBR1","Unclassified","Island"
"16438","cg21395152",-2.54853694310681,0.038185071725288,-0.203922272841643,-0.0076333530636902,-0.105777812952667,"ATF3","Unclassified_Cell_type_specific","Island"
"16439","cg21395944",-3.03987866643364,0.0188501412758352,-0.396697626905798,-0.0495645627337088,-0.223131094819754,"LOC283440","","OpenSea"
"16440","cg21396547",-2.98649625395053,0.0203269431516845,-0.16447490610128,-0.019114190960351,-0.0917945485308155,"NA","","OpenSea"
"16441","cg21398853",2.79809650264965,0.0265969140897623,0.0309243965877373,0.368314289292278,0.199619342940007,"COL4A5","","OpenSea"
"16442","cg21399510",-2.6545614646637,0.0327243321772472,-0.595248827277685,-0.0343850169770856,-0.314816922127385,"NA","Unclassified_Cell_type_specific","Island"
"16443","cg21401263",-3.69973329647132,0.0076576825521487,-0.266721391864503,-0.0587205058274586,-0.162720948845981,"NA","Promoter_Associated_Cell_type_specific","OpenSea"
"16444","cg21402590",3.43750274241946,0.0108739539295432,0.0405694677414202,0.219399685917676,0.129984576829548,"IRF4","","Island"
"16445","cg21404820",2.38894489834499,0.0482435627269356,0.00165036685899117,0.322570903105944,0.162110634982468,"FGFR1","","OpenSea"
"16446","cg21407899",-3.08902952066547,0.0175909368305028,-0.437050783728741,-0.0580531701876533,-0.247551976958197,"ITPR1","Unclassified","OpenSea"
"16447","cg21412232",-3.41368516825456,0.0112313974499804,-0.51069487812596,-0.0927174365465962,-0.301706157336278,"LOC101929596","","OpenSea"
"16448","cg21412314",-2.57650342019877,0.0366586640663601,-0.484340779478493,-0.0207688868805667,-0.25255483317953,"PTK2","","OpenSea"
"16449","cg21413402",2.8876652928295,0.0233940904293196,0.0665964777005994,0.668750549087233,0.367673513393916,"PTRH2","","S_Shore"
"16450","cg21414842",-2.7084398795164,0.0302672237508097,-0.394852020947526,-0.0267602167073931,-0.21080611882746,"NFIA","","N_Shelf"
"16451","cg21414933",2.58033623657921,0.0364544507145275,0.014264839627415,0.327005791227203,0.170635315427309,"AEBP1","","N_Shelf"
"16452","cg21415347",-3.54948912402537,0.00935014218357032,-0.494867516924711,-0.0991443856537059,-0.297005951289208,"ZBTB40","Promoter_Associated","N_Shore"
"16453","cg21417630",2.58990536474158,0.0359497392519127,0.00961891059953592,0.211545374470856,0.110582142535196,"LTBP4","","Island"
"16454","cg21419617",3.14888789682384,0.0161771581582036,0.0150434499601729,0.105758114141673,0.0604007820509228,"UTS2","","OpenSea"
"16455","cg21419800",2.65789984052189,0.0325662014886755,0.0258583774145919,0.442840551516803,0.234349464465698,"NA","","OpenSea"
"16456","cg21425037",-2.60470688872467,0.0351832899308674,-0.567757942412645,-0.027430014265118,-0.297593978338881,"CLSTN1","","S_Shelf"
"16457","cg21425893",-3.09013448273146,0.0175636784971702,-0.337860062734423,-0.0449370804733395,-0.191398571603882,"NA","","OpenSea"
"16458","cg21426847",2.48299152884915,0.0420256009523951,0.0138885523648684,0.568792044321594,0.291340298343231,"DYRK1A","","OpenSea"
"16459","cg21431041",-2.43470589473916,0.0451079661598681,-0.41862792376002,-0.0061129640740553,-0.212370443917037,"TBR1","Unclassified_Cell_type_specific","N_Shore"
"16460","cg21434563",2.38835510810599,0.0482854019338671,0.000761404273476768,0.152499291132086,0.0766303477027813,"MAP3K4","","Island"
"16461","cg21435321",2.39563797582612,0.0477713531341969,0.0036067914252871,0.55360242629353,0.278604608859408,"PITPNM2","","OpenSea"
"16462","cg21435568",-5.89937670325221,0.000599856940918538,-0.537013592458946,-0.229696260067082,-0.383354926263014,"ANKRD29","Unclassified","S_Shelf"
"16463","cg21436089",2.81939539789018,0.0257956404048995,0.0225466248969547,0.257013109663957,0.139779867280456,"ZBTB42","Promoter_Associated","Island"
"16464","cg21440829",2.87599694036446,0.0237872426689618,0.0206381608720042,0.211502854187701,0.116070507529852,"VGF","Unclassified","Island"
"16465","cg21441360",-2.36803364161215,0.0497498875015313,-0.329692758914609,-0.000237509498270535,-0.16496513420644,"NA","","OpenSea"
"16466","cg21444544",-2.55032483656169,0.0380855468411982,-0.304534268638175,-0.0115061602500592,-0.158020214444117,"SNAI3","Promoter_Associated","Island"
"16467","cg21445827",2.67497722843813,0.0317696539335715,0.0224339238440075,0.364288549626185,0.193361236735096,"LINC01237","","OpenSea"
"16468","cg21446445",2.53033077367386,0.0392139902745476,0.0176721103277873,0.52203247144215,0.269852290884969,"SMARCA4","","OpenSea"
"16469","cg21451253",-2.64741135341013,0.0330657126651573,-0.346293595559505,-0.0195384410614388,-0.182916018310472,"NPHP4","","Island"
"16470","cg21452194",2.59008916663252,0.0359401161306823,0.0148582818213317,0.326518776985547,0.170688529403439,"NA","","OpenSea"
"16471","cg21454760",-2.55552695273079,0.0377974902626472,-0.402122725047266,-0.0156024299279748,-0.208862577487621,"ARID1A","Gene_Associated_Cell_type_specific","OpenSea"
"16472","cg21455102",3.32992081626043,0.0125924412052877,0.0498473430711237,0.294062935704104,0.171955139387614,"NA","","OpenSea"
"16473","cg21455438",2.56149355895842,0.0374698773338982,0.0132082911323328,0.330501483774134,0.171854887453234,"CD34","Unclassified_Cell_type_specific","Island"
"16474","cg21455825",2.75659634103423,0.0282341560250471,0.0186887008727675,0.244172894798317,0.131430797835542,"ROBO1","","OpenSea"
"16475","cg21455844",2.41159743170171,0.0466643865701563,0.00367837719676698,0.374016510821584,0.188847444009175,"UNC13A","","N_Shore"
"16476","cg21456689",4.62616448005937,0.00240855737525456,0.164949842560817,0.509886795798375,0.337418319179596,"PQLC3","","N_Shore"
